id,neighborhood,price,latitude,longitude
16288030,Whittier,$120.00 ,39.75188,-104.96332
16289371,Jefferson Park,$99.00 ,39.75021,-105.02149
16299372,Belcaro,$84.00 ,39.71417,-104.95395
16304484,Cheesman Park,$118.00 ,39.73189,-104.97178
16312814,Lincoln Park,$72.00 ,39.73173,-105.00229
16313398,Stapleton,$199.00 ,39.76017,-104.89949
16313550,Speer,$140.00 ,39.72363,-104.98063
16322996,Speer,$50.00 ,39.72724,-104.97802
16324649,Lincoln Park,$49.00 ,39.7359,-105.00133
16333715,Union Station,$150.00 ,39.75568,-105.00287
16346391,Sunnyside,$43.00 ,39.77189,-105.00073
16346720,Jefferson Park,$90.00 ,39.75206,-105.0213
16361274,Berkeley,$98.00 ,39.7792,-105.03459
16392236,Highland,$99.00 ,39.76158,-105.01261
16404214,City Park,$115.00 ,39.74101,-104.95016
16406440,Speer,$118.00 ,39.71302,-104.98288
16413329,Highland,$150.00 ,39.75976,-105.01303
16438823,City Park West,$199.00 ,39.74315,-104.96274
16440552,Northeast Park Hill,$50.00 ,39.76383,-104.91978
16443175,North Capitol Hill,$95.00 ,39.74358,-104.97725
16453433,West Highland,$150.00 ,39.76719,-105.03175
16476273,Sunnyside,$29.00 ,39.77249,-105.01193
16497996,North Capitol Hill,$79.00 ,39.74154,-104.98066
16516286,Ruby Hill,$90.00 ,39.68695,-105.01256
16522375,North Capitol Hill,$111.00 ,39.74156,-104.97517
16548314,Congress Park,$95.00 ,39.73459,-104.95728
16570806,North Park Hill,$160.00 ,39.75548,-104.93875
16582485,Union Station,$168.00 ,39.75369,-105.00399
16587500,Union Station,$82.00 ,39.75747,-104.9998
16589595,Gateway - Green Valley Ranch,$43.00 ,39.77497,-104.76243
16598808,Five Points,$240.00 ,39.75884,-104.97936
16601681,Montclair,$45.00 ,39.73532,-104.90518
16603848,Chaffee Park,$109.00 ,39.7849,-105.00773
16660933,Platt Park,$164.00 ,39.68399,-104.98323
16676955,West Colfax,$46.00 ,39.74597,-105.02608
16687728,East Colfax,$95.00 ,39.74355,-104.9002
16689262,Belcaro,$53.00 ,39.71289,-104.94959
16707907,Sunnyside,$75.00 ,39.77596,-105.0247
16718503,Union Station,$172.00 ,39.75353,-104.99604
16720974,Cole,$125.00 ,39.76337,-104.97003
16733876,Chaffee Park,$70.00 ,39.7868,-105.01934
16739250,Southmoor Park,$36.00 ,39.64718,-104.91554
16741454,Berkeley,$105.00 ,39.77516,-105.04346
16742127,Sunnyside,$109.00 ,39.77873,-105.02051
16807778,Gateway - Green Valley Ranch,$50.00 ,39.78818,-104.76992
16811440,Platt Park,$159.00 ,39.69435,-104.98356
16825395,Baker,$300.00 ,39.71583,-104.99327
16838784,Cole,$45.00 ,39.76497,-104.97102
16843926,Northeast Park Hill,$115.00 ,39.76668,-104.92436
16844845,Highland,$110.00 ,39.76523,-105.00867
16846194,West Colfax,$175.00 ,39.7445,-105.03164
16846436,Sunnyside,$119.00 ,39.77198,-105.01517
16855990,Skyland,$80.00 ,39.75946,-104.95467
16857174,Five Points,$60.00 ,39.75437,-104.98632
16860906,Jefferson Park,$199.00 ,39.75037,-105.02076
16861201,Speer,$89.00 ,39.71897,-104.97422
16870084,Union Station,$124.00 ,39.74911,-104.99711
16870147,University,$190.00 ,39.66891,-104.96703
16895068,Washington Park West,$100.00 ,39.7098,-104.98142
16895126,Washington Virginia Vale,$59.00 ,39.69442,-104.91131
16913376,Jefferson Park,$250.00 ,39.74808,-105.0221
16914193,Washington Park West,$89.00 ,39.6986,-104.97659
16925673,Hilltop,$80.00 ,39.72063,-104.91275
16944084,Cole,$50.00 ,39.76376,-104.96112
16944159,Capitol Hill,$125.00 ,39.73041,-104.98723
16946653,West Highland,$45.00 ,39.76763,-105.05217
16947747,Sunnyside,$350.00 ,39.77038,-105.01064
16961358,West Colfax,$199.00 ,39.7437,-105.03118
17012966,City Park,$100.00 ,39.7432,-104.9515
17015278,West Colfax,$136.00 ,39.73839,-105.02968
17022504,Five Points,$130.00 ,39.76501,-104.98601
17024740,Hale,$175.00 ,39.73854,-104.92349
17026767,Highland,$119.00 ,39.76454,-105.02276
17044680,City Park West,$70.00 ,39.74589,-104.96289
17071293,Gateway - Green Valley Ranch,$75.00 ,39.79771,-104.73568
17071557,Congress Park,$80.00 ,39.73378,-104.94144
17072188,Washington Park West,$50.00 ,39.70092,-104.98017
17094564,Hampden South,$85.00 ,39.6457,-104.88073
17098287,Southmoor Park,$65.00 ,39.62432,-104.90772
17108356,Barnum West,$39.00 ,39.72473,-105.04054
17109410,Stapleton,$100.00 ,39.75631,-104.87615
17122136,Ruby Hill,$40.00 ,39.69159,-105.0108
17151090,Sloan Lake,$350.00 ,39.75392,-105.0391
17154487,CBD,$175.00 ,39.74423,-104.99592
17154609,Five Points,$85.00 ,39.74845,-104.97414
17155560,Cheesman Park,$120.00 ,39.73925,-104.9692
17155851,Five Points,$119.00 ,39.76137,-104.97903
17175148,Five Points,$345.00 ,39.75322,-104.97924
17175955,University,$225.00 ,39.66974,-104.97311
17185409,City Park West,$65.00 ,39.74995,-104.97297
17210049,Baker,$175.00 ,39.72297,-104.99651
17240564,City Park West,$65.00 ,39.74885,-104.96129
17240910,University,$85.00 ,39.66871,-104.97179
17246892,Union Station,$350.00 ,39.75074,-105.00425
17251698,Rosedale,$54.00 ,39.67831,-104.97915
17255205,Highland,$160.00 ,39.75988,-105.01059
17270985,Five Points,$288.00 ,39.75131,-104.97684
17301247,Speer,$215.00 ,39.71642,-104.98009
17303217,University Hills,$129.00 ,39.66679,-104.93413
17316224,University Hills,$199.00 ,39.66487,-104.92994
17316601,Baker,$61.00 ,39.71978,-104.99133
17317358,Speer,$97.00 ,39.71752,-104.98629
17325994,Whittier,$75.00 ,39.76013,-104.96047
17329756,Capitol Hill,$145.00 ,39.7356,-104.98045
17331962,University,$72.00 ,39.68067,-104.96872
17341684,Whittier,$51.00 ,39.76077,-104.96895
17369013,North Park Hill,$40.00 ,39.75769,-104.90714
17381534,Speer,$85.00 ,39.71425,-104.98339
17386946,Barnum,$108.00 ,39.72138,-105.03221
17387231,Lincoln Park,$50.00 ,39.7312,-104.99876
17388640,Capitol Hill,$142.00 ,39.73333,-104.97745
17405963,Sunnyside,$37.00 ,39.77092,-105.01447
17406600,Gateway - Green Valley Ranch,$45.00 ,39.79303,-104.73672
17430797,City Park,$85.00 ,39.74408,-104.94647
17435540,Capitol Hill,$69.00 ,39.73133,-104.9858
17448570,Cherry Creek,$349.00 ,39.7233,-104.95358
17462656,Five Points,$140.00 ,39.74848,-104.97472
17497575,Five Points,"$1,004.00 ",39.75639,-104.99101
17497576,Five Points,"$1,004.00 ",39.75624,-104.99093
17497577,Five Points,"$1,004.00 ",39.75454,-104.98952
17497578,Five Points,"$1,004.00 ",39.75678,-104.99092
17497579,Five Points,"$1,004.00 ",39.75543,-104.99143
17497580,Five Points,"$1,009.00 ",39.75631,-104.98918
17497585,Five Points,"$1,004.00 ",39.75664,-104.9892
17497587,Five Points,"$1,004.00 ",39.75546,-104.98948
17497588,Five Points,"$1,004.00 ",39.75624,-104.9901
17497589,Five Points,"$1,004.00 ",39.75536,-104.99156
17497590,Five Points,"$1,004.00 ",39.75679,-104.98965
17497591,Five Points,"$1,004.00 ",39.75632,-104.99117
17497593,Five Points,"$1,004.00 ",39.7554,-104.98993
17498473,Overland,$72.00 ,39.67666,-104.99078
17530389,Speer,$94.00 ,39.71254,-104.98179
17545323,Hampden,$45.00 ,39.67005,-104.87317
17556772,Cheesman Park,$89.00 ,39.73236,-104.96988
17574946,Berkeley,$110.00 ,39.77001,-105.05166
17592456,Baker,$73.00 ,39.7197,-104.99642
17600427,University,$99.00 ,39.67093,-104.9672
17606274,Whittier,$75.00 ,39.75601,-104.96032
17607361,Speer,$89.00 ,39.71311,-104.98635
17609487,Baker,$143.00 ,39.71722,-104.99529
17610552,Indian Creek,$116.00 ,39.68509,-104.89636
17623101,Berkeley,$149.00 ,39.77219,-105.04397
17623780,Cole,$48.00 ,39.76934,-104.96359
17634528,Highland,$84.00 ,39.76146,-105.01298
17638542,Five Points,$999.00 ,39.75468,-104.98999
17638704,Five Points,$999.00 ,39.75688,-104.98916
17638774,Five Points,$999.00 ,39.75644,-104.99065
17638877,Five Points,$999.00 ,39.75682,-104.99104
17638962,Five Points,$999.00 ,39.75503,-104.99069
17639151,Five Points,$999.00 ,39.75673,-104.98933
17639228,Five Points,$999.00 ,39.75609,-104.98951
17639310,Five Points,$999.00 ,39.75472,-104.99114
17639379,Five Points,$999.00 ,39.7555,-104.99064
17639767,Five Points,$999.00 ,39.756,-104.99053
17639842,Five Points,$999.00 ,39.75528,-104.98974
17639913,Five Points,$999.00 ,39.75613,-104.99052
17640065,Five Points,$999.00 ,39.75475,-104.98924
17640138,Five Points,$999.00 ,39.75508,-104.99132
17640205,Five Points,$999.00 ,39.75552,-104.99063
17640269,Five Points,$999.00 ,39.75551,-104.98936
17649027,Congress Park,$90.00 ,39.73749,-104.94807
17664945,Hale,$75.00 ,39.73624,-104.92895
17668363,Five Points,$150.00 ,39.75875,-104.97811
17699020,Whittier,$135.00 ,39.75559,-104.97183
17713792,Globeville,$150.00 ,39.77875,-104.98359
17714215,Regis,$45.00 ,39.78849,-105.05508
17736834,Stapleton,$240.00 ,39.79267,-104.89383
17752540,Sloan Lake,$104.00 ,39.75656,-105.05289
17763485,Five Points,"$1,004.00 ",39.75496,-104.98965
17763486,Five Points,"$1,004.00 ",39.7567,-104.98956
17792968,Stapleton,$55.00 ,39.78899,-104.88368
17815263,Cheesman Park,$37.00 ,39.73717,-104.96549
17823364,Congress Park,$80.00 ,39.7376,-104.95425
17831437,Capitol Hill,$100.00 ,39.73847,-104.98229
17845387,Hampden,$42.00 ,39.65854,-104.91705
17856827,Cheesman Park,$169.00 ,39.73189,-104.96746
17859827,Baker,$100.00 ,39.71478,-104.99107
17889994,Sloan Lake,$999.00 ,39.75318,-105.03401
17922871,West Colfax,$70.00 ,39.74609,-105.02804
17924602,Berkeley,$75.00 ,39.77952,-105.05314
17927914,Five Points,"$1,009.00 ",39.75624,-104.98973
17927915,Five Points,"$1,009.00 ",39.75485,-104.9907
17927916,Five Points,"$1,009.00 ",39.75605,-104.98968
17956049,Chaffee Park,$96.00 ,39.78802,-105.02156
17960399,Cheesman Park,$70.00 ,39.73674,-104.96851
17980809,Hampden,$35.00 ,39.6661,-104.91533
17989806,North Capitol Hill,$199.00 ,39.743,-104.978
17989895,Sunnyside,$84.00 ,39.77243,-105.01532
18000300,North Capitol Hill,$160.00 ,39.74509,-104.97821
18002228,Capitol Hill,$145.00 ,39.7367,-104.98187
18008948,Capitol Hill,$70.00 ,39.7301,-104.9857
18009005,Stapleton,$74.00 ,39.75833,-104.89175
18009288,Cheesman Park,$115.00 ,39.73725,-104.96462
18014902,North Capitol Hill,$125.00 ,39.74151,-104.9743
18018738,Jefferson Park,$200.00 ,39.758,-105.02293
18023988,Northeast Park Hill,$106.00 ,39.76315,-104.91354
18034478,South Park Hill,$100.00 ,39.74954,-104.90398
18042124,Highland,$249.00 ,39.76677,-105.01157
18043307,Gateway - Green Valley Ranch,$120.00 ,39.77538,-104.75344
18049607,Hale,$999.00 ,39.73826,-104.93844
18052024,Five Points,$990.00 ,39.75099,-104.97758
18076192,University,$60.00 ,39.66885,-104.96414
18093919,Jefferson Park,$250.00 ,39.74934,-105.02291
18105941,Regis,$52.00 ,39.78809,-105.0431
18107414,Athmar Park,$149.00 ,39.70436,-105.02058
18121292,Hampden South,$45.00 ,39.64187,-104.88071
18123887,Union Station,$609.00 ,39.75538,-105.00324
18133714,Country Club,$260.00 ,39.72707,-104.9716
18137155,Clayton,$82.00 ,39.76582,-104.95033
18138325,North Capitol Hill,$80.00 ,39.74347,-104.98006
18141307,Whittier,$108.00 ,39.75937,-104.97034
18141501,Washington Park West,$69.00 ,39.70219,-104.97923
18152287,Capitol Hill,$89.00 ,39.72983,-104.98584
18152418,Five Points,$175.00 ,39.75758,-104.97695
18153418,Villa Park,$50.00 ,39.73285,-105.02993
18177763,Whittier,$150.00 ,39.7616,-104.97255
18179045,Platt Park,$60.00 ,39.68935,-104.98302
18194436,Washington Virginia Vale,$50.00 ,39.70143,-104.93374
18209451,Capitol Hill,$80.00 ,39.73146,-104.9847
18211893,Highland,$199.00 ,39.76611,-105.0111
18222702,West Highland,$199.00 ,39.76262,-105.03515
18223334,West Highland,$75.00 ,39.76141,-105.0355
18227184,Five Points,$65.00 ,39.74954,-104.98127
18227614,Baker,$275.00 ,39.71645,-104.99631
18236983,Whittier,$57.00 ,39.76116,-104.9726
18238680,Highland,$300.00 ,39.76305,-105.01074
18250654,Lincoln Park,$75.00 ,39.73478,-104.996
18256642,Sunnyside,$60.00 ,39.77008,-105.01331
18273308,City Park,$70.00 ,39.74322,-104.94344
18275427,Sunnyside,$115.00 ,39.77375,-105.0181
18295137,Union Station,$99.00 ,39.75704,-104.99991
18304991,Globeville,$51.00 ,39.77771,-104.98155
18306843,Five Points,$89.00 ,39.76705,-104.97648
18327654,Lincoln Park,$120.00 ,39.72975,-104.99463
18327690,Highland,$385.00 ,39.76481,-105.01889
18331882,Capitol Hill,$100.00 ,39.73495,-104.97609
18348649,Speer,$100.00 ,39.71882,-104.97779
18355719,Speer,$60.00 ,39.71557,-104.97829
18361467,Five Points,$185.00 ,39.75748,-104.97449
18377729,West Highland,$139.00 ,39.7686,-105.02908
18386667,CBD,$161.00 ,39.74435,-104.99482
18396744,Cole,$107.00 ,39.76363,-104.9709
18410407,University,$149.00 ,39.67193,-104.96481
18413665,Cole,$73.00 ,39.76704,-104.96896
18430891,Sloan Lake,$74.00 ,39.75181,-105.043
18448203,Highland,$350.00 ,39.76256,-105.00807
18449124,Cole,$125.00 ,39.76492,-104.96479
18473767,Highland,$60.00 ,39.76441,-105.00235
18477255,Washington Park West,$79.00 ,39.70212,-104.97639
18501266,Highland,$46.00 ,39.75961,-105.01606
18501879,Platt Park,$99.00 ,39.68616,-104.98141
18503556,Capitol Hill,$119.00 ,39.73128,-104.98627
18509437,Capitol Hill,$142.00 ,39.73195,-104.97818
18523995,Sloan Lake,$300.00 ,39.75821,-105.03785
18535441,Whittier,$150.00 ,39.76117,-104.97208
18544743,Union Station,$150.00 ,39.75603,-105.00444
18550517,Clayton,$107.00 ,39.76704,-104.9592
18567419,Harvey Park,$345.00 ,39.66948,-105.04631
18568473,Five Points,$111.00 ,39.75023,-104.9769
18582812,Five Points,$159.00 ,39.76093,-104.97903
18596199,Congress Park,$115.00 ,39.73368,-104.94458
18601412,Virginia Village,$75.00 ,39.68735,-104.92668
18616037,West Colfax,$169.00 ,39.74263,-105.04905
18626757,Union Station,$350.00 ,39.75726,-105.00381
18634186,Clayton,$76.00 ,39.77053,-104.94309
18654400,West Colfax,$40.00 ,39.73649,-105.047
18666838,Stapleton,$95.00 ,39.75917,-104.86937
18689642,Five Points,$999.00 ,39.75554,-104.99044
18690262,Five Points,$999.00 ,39.75502,-104.98965
18699249,University,$69.00 ,39.67934,-104.96582
18701163,North Capitol Hill,$115.00 ,39.74483,-104.98738
18707846,University,$19.00 ,39.67318,-104.97034
18714336,Washington Park West,$223.00 ,39.69437,-104.97491
18735107,West Colfax,$99.00 ,39.74471,-105.03043
18736259,Stapleton,$65.00 ,39.75235,-104.88448
18751494,West Colfax,$100.00 ,39.74556,-105.02527
18753405,Lincoln Park,$90.00 ,39.73606,-104.99869
18753893,Highland,$425.00 ,39.76599,-105.00909
18754423,West Colfax,$200.00 ,39.74476,-105.03096
18755749,Cheesman Park,$145.00 ,39.73878,-104.96668
18775585,Whittier,$99.00 ,39.7613,-104.9609
18778248,Southmoor Park,$42.00 ,39.64674,-104.91552
18780128,Whittier,$165.00 ,39.76019,-104.96619
18795352,Southmoor Park,$50.00 ,39.6465,-104.91576
18805144,Baker,$85.00 ,39.71468,-104.99276
18809898,CBD,$72.00 ,39.74534,-104.99595
18810636,West Colfax,$299.00 ,39.7453,-105.03082
18810738,Hampden South,$70.00 ,39.63628,-104.90148
18811589,Regis,$76.00 ,39.79001,-105.04066
18841778,Washington Virginia Vale,$45.00 ,39.69882,-104.90835
18843560,Northeast Park Hill,$60.00 ,39.76336,-104.90644
18855565,West Colfax,$45.00 ,39.7373,-105.0463
18871415,Virginia Village,$134.00 ,39.68895,-104.91689
18878342,Montclair,$199.00 ,39.72992,-104.91387
18879542,University,$88.00 ,39.66842,-104.96456
18891531,West Highland,$85.00 ,39.75964,-105.02983
18892011,Regis,$89.00 ,39.78908,-105.05343
18892816,City Park,$225.00 ,39.74164,-104.95153
18893513,Berkeley,$100.00 ,39.77596,-105.02903
18909046,Cole,$60.00 ,39.76626,-104.96115
18931921,West Highland,$96.00 ,39.76387,-105.04872
18933562,Civic Center,$150.00 ,39.73606,-104.99451
18934488,Capitol Hill,$95.00 ,39.73644,-104.97824
18945718,Marston,$66.00 ,39.63111,-105.10422
18950106,Lincoln Park,$140.00 ,39.73404,-104.99816
18957990,Mar Lee,$59.00 ,39.68661,-105.02811
18963379,Union Station,$99.00 ,39.75108,-104.99514
18978006,Speer,$133.00 ,39.72258,-104.9777
18996370,Washington Park,$90.00 ,39.71132,-104.96804
19000219,Hampden South,$480.00 ,39.64505,-104.89986
19016770,Berkeley,$155.00 ,39.77351,-105.04982
19017050,Stapleton,$91.00 ,39.78692,-104.88991
19018085,Washington Virginia Vale,$59.00 ,39.69969,-104.92461
19040459,Speer,$105.00 ,39.71713,-104.98259
19047815,Regis,$50.00 ,39.78598,-105.0626
19050571,Baker,$89.00 ,39.72561,-105.00013
19053449,Five Points,$129.00 ,39.74992,-104.98262
19055255,Whittier,$200.00 ,39.75796,-104.9706
19065322,Cheesman Park,$105.00 ,39.7307,-104.97237
19066606,Capitol Hill,$85.00 ,39.73167,-104.97796
19081823,Mar Lee,$45.00 ,39.68482,-105.02856
19081867,Mar Lee,$45.00 ,39.68674,-105.02812
19082990,Cherry Creek,$159.00 ,39.72412,-104.95007
19093319,University,$69.00 ,39.68034,-104.96504
19100541,Speer,$395.00 ,39.72111,-104.97806
19102625,West Colfax,$249.00 ,39.7362,-105.04905
19111170,Capitol Hill,$90.00 ,39.72977,-104.98447
19113386,Highland,$135.00 ,39.76556,-105.0039
19116038,Five Points,$55.00 ,39.76258,-104.97435
19116550,Clayton,$68.00 ,39.76423,-104.95134
19118712,Capitol Hill,$110.00 ,39.73484,-104.98549
19120025,Five Points,$325.00 ,39.76124,-104.98173
19120931,Platt Park,$70.00 ,39.69542,-104.98153
19121239,Platt Park,$100.00 ,39.69493,-104.98118
19123588,Highland,$165.00 ,39.76201,-105.00593
19124380,Speer,$60.00 ,39.71497,-104.98582
19141160,Baker,$50.00 ,39.71972,-104.99069
19154631,Hilltop,$175.00 ,39.72536,-104.9049
19180922,Highland,$195.00 ,39.76353,-105.00729
19192842,Washington Park,$399.00 ,39.70455,-104.96562
19194720,Capitol Hill,$81.00 ,39.73154,-104.98459
19195333,Clayton,$150.00 ,39.76322,-104.95438
19207597,Berkeley,$135.00 ,39.77245,-105.03223
19208202,Virginia Village,$165.00 ,39.69254,-104.93058
19217570,Baker,$475.00 ,39.72109,-104.99263
19227005,City Park West,$50.00 ,39.74344,-104.96875
19245891,Montclair,$60.00 ,39.73329,-104.91979
19250754,Lincoln Park,$212.00 ,39.73814,-105.00268
19270133,CBD,$140.00 ,39.74546,-104.9979
19273921,Clayton,$40.00 ,39.76651,-104.95573
19293155,North Capitol Hill,$107.00 ,39.7452,-104.98032
19304624,Stapleton,$150.00 ,39.7546,-104.89109
19306571,North Capitol Hill,$79.00 ,39.74358,-104.98673
19308744,Mar Lee,$175.00 ,39.68461,-105.02716
19309366,Speer,$50.00 ,39.71523,-104.98561
19312922,Cole,$69.00 ,39.76236,-104.96207
19326288,Capitol Hill,$50.00 ,39.73975,-104.98051
19328779,Whittier,$120.00 ,39.7522,-104.97053
19332452,Baker,$189.00 ,39.71761,-104.99728
19345497,Sloan Lake,$495.00 ,39.75109,-105.02884
19366977,Sunnyside,$168.00 ,39.77324,-105.00763
19381933,Highland,$150.00 ,39.76131,-105.01662
19384655,University Park,$80.00 ,39.67891,-104.95741
19387026,Congress Park,$85.00 ,39.73395,-104.95039
19387287,Hilltop,$80.00 ,39.72059,-104.91126
19391528,Lincoln Park,$41.00 ,39.73346,-105.00265
19403739,Jefferson Park,$180.00 ,39.74871,-105.02089
19404313,Stapleton,$375.00 ,39.75389,-104.88354
19411007,Sunnyside,$249.00 ,39.7707,-105.01425
19413652,Lincoln Park,$57.00 ,39.73126,-104.99751
19435120,Congress Park,$99.00 ,39.73162,-104.94253
19435988,Capitol Hill,$90.00 ,39.73515,-104.98588
19436341,Stapleton,$215.00 ,39.78936,-104.88597
19436429,Chaffee Park,$83.00 ,39.78915,-105.01715
19437073,Five Points,$197.00 ,39.74796,-104.97455
19438094,Stapleton,$135.00 ,39.76732,-104.88161
19441412,Cole,$199.00 ,39.77266,-104.96747
19449063,West Highland,$999.00 ,39.76607,-105.02669
19475279,Sunnyside,$67.00 ,39.78269,-105.01617
19483443,Five Points,$90.00 ,39.76095,-104.99847
19485187,Five Points,$179.00 ,39.74933,-104.98246
19489806,Washington Park West,$69.00 ,39.70254,-104.97631
19489824,Washington Park West,$119.00 ,39.70233,-104.97441
19489842,Washington Park West,$249.00 ,39.7023,-104.97603
19501629,Lincoln Park,$80.00 ,39.73729,-105.00141
19503543,City Park West,$199.00 ,39.74095,-104.97167
19508161,West Colfax,$235.00 ,39.74199,-105.03667
19508251,Ruby Hill,$139.00 ,39.69319,-105.01025
19518864,Five Points,$200.00 ,39.75871,-104.97347
19523951,Cheesman Park,$62.00 ,39.73813,-104.96903
19527716,North Capitol Hill,$115.00 ,39.74597,-104.97936
19543488,West Highland,$179.00 ,39.7621,-105.03549
19546172,West Highland,$400.00 ,39.76488,-105.03567
19548421,Sloan Lake,$110.00 ,39.75606,-105.03903
19554423,Mar Lee,$50.00 ,39.69269,-105.03304
19575238,Hale,$54.00 ,39.73253,-104.9303
19586542,Lowry Field,$47.00 ,39.72888,-104.90078
19589877,Sunnyside,$60.00 ,39.77911,-105.02485
19592823,Jefferson Park,$110.00 ,39.75121,-105.01923
19593613,Speer,$75.00 ,39.71334,-104.97403
19595471,Barnum,$121.00 ,39.71677,-105.03882
19610568,Cheesman Park,$75.00 ,39.73466,-104.97062
19612247,Chaffee Park,$90.00 ,39.79019,-105.01422
19612462,Platt Park,$199.00 ,39.67988,-104.98242
19623372,Clayton,$40.00 ,39.76425,-104.94421
19624348,Platt Park,$125.00 ,39.68776,-104.97875
19624590,Clayton,$37.00 ,39.76556,-104.94384
19632537,Valverde,$65.00 ,39.71619,-105.01879
19635961,Northeast Park Hill,$143.00 ,39.76527,-104.93518
19671778,Montbello,$50.00 ,39.78061,-104.83888
19699920,Cherry Creek,$80.00 ,39.71364,-104.94214
19700450,Capitol Hill,$102.00 ,39.73409,-104.97345
19714594,Regis,$25.00 ,39.78807,-105.04357
19721292,Congress Park,$250.00 ,39.72784,-104.94428
19722234,Athmar Park,$45.00 ,39.70851,-105.00573
19736039,Hilltop,$90.00 ,39.71894,-104.91778
19751421,Sunnyside,$150.00 ,39.77278,-105.0094
19751569,Speer,$105.00 ,39.71752,-104.98281
19752351,Stapleton,$150.00 ,39.75885,-104.88451
19762142,Five Points,$55.00 ,39.75298,-104.99116
19786959,Cheesman Park,$99.00 ,39.73761,-104.97138
19788066,Speer,$79.00 ,39.72026,-104.98256
19805409,Berkeley,$125.00 ,39.77778,-105.02984
19812592,Southmoor Park,$40.00 ,39.64626,-104.91735
19828479,Berkeley,$125.00 ,39.78052,-105.05249
19838581,Stapleton,$130.00 ,39.74941,-104.88302
19842530,North Capitol Hill,$78.00 ,39.74327,-104.97706
19844469,Capitol Hill,$100.00 ,39.73381,-104.97587
19848263,Platt Park,$85.00 ,39.68284,-104.98262
19860064,Union Station,$195.00 ,39.75388,-104.99884
19860199,CBD,$189.00 ,39.74458,-104.99585
19873095,Globeville,$38.00 ,39.77183,-104.98201
19873257,Cole,$50.00 ,39.76732,-104.96622
19886132,Five Points,$89.00 ,39.75629,-104.98561
19888206,Capitol Hill,$73.00 ,39.73466,-104.9809
19889705,Washington Park West,$250.00 ,39.70362,-104.9781
19892817,Cheesman Park,$280.00 ,39.73211,-104.972
19893591,Sunnyside,$62.00 ,39.77395,-105.02088
19909192,Capitol Hill,$78.00 ,39.7379,-104.97862
19931204,Capitol Hill,$89.00 ,39.73068,-104.97353
19944363,Berkeley,$160.00 ,39.77977,-105.04868
19950732,Baker,$95.00 ,39.72259,-104.99343
19965849,Baker,$95.00 ,39.72078,-104.99318
19980573,University Park,$69.00 ,39.67891,-104.9575
19983083,Five Points,$110.00 ,39.75581,-104.98461
19984748,Cory - Merrill,$89.00 ,39.68671,-104.94245
19988833,Regis,$75.00 ,39.7872,-105.03375
19993429,CBD,$101.00 ,39.74606,-104.99585
19998483,City Park West,$46.00 ,39.74941,-104.9717
20009659,Cory - Merrill,$70.00 ,39.69294,-104.95927
20022219,Washington Park West,$99.00 ,39.70599,-104.98503
20027486,South Park Hill,$54.00 ,39.74371,-104.90554
20033468,Highland,$87.00 ,39.7636,-105.01867
20050719,University Hills,$28.00 ,39.67839,-104.93848
20076567,University Hills,$25.00 ,39.65847,-104.92974
20091302,Union Station,$100.00 ,39.75757,-105.00346
20124826,Union Station,$102.00 ,39.75401,-105.00772
20130134,Washington Park West,$102.00 ,39.70674,-104.98668
20136580,North Park Hill,$34.00 ,39.75856,-104.92865
20153093,Sloan Lake,$200.00 ,39.75748,-105.03571
20156713,West Colfax,$449.00 ,39.73627,-105.04204
20163628,West Highland,$139.00 ,39.76213,-105.03693
20169840,Capitol Hill,$199.00 ,39.73589,-104.98107
20170743,Lincoln Park,$100.00 ,39.73608,-105.00253
20183056,Five Points,$193.00 ,39.75375,-104.97491
20185767,CBD,$199.00 ,39.74478,-104.99259
20195068,Cheesman Park,$119.00 ,39.73345,-104.97261
20198585,Clayton,$200.00 ,39.76973,-104.94417
20211196,Speer,$70.00 ,39.71146,-104.98339
20211505,Sunnyside,$152.00 ,39.77576,-105.01868
20212632,Cheesman Park,$116.00 ,39.7326,-104.97192
20215458,Whittier,$69.00 ,39.75289,-104.96186
20227031,Speer,$76.00 ,39.72195,-104.98326
20227444,West Highland,$80.00 ,39.76442,-105.04801
20234748,Mar Lee,$49.00 ,39.68615,-105.02693
20236195,Speer,$99.00 ,39.72365,-104.98121
20248046,Berkeley,$99.00 ,39.77032,-105.03719
20254677,Regis,$150.00 ,39.78583,-105.03401
20267608,Union Station,$135.00 ,39.75595,-105.00043
20279570,Cole,$95.00 ,39.76207,-104.96813
20279733,Regis,$90.00 ,39.78767,-105.04426
20282352,North Capitol Hill,$75.00 ,39.74158,-104.97858
20283662,Ruby Hill,$44.00 ,39.69161,-105.01716
20292902,DIA,$28.00 ,39.80114,-104.76756
20304137,Baker,$95.00 ,39.72267,-104.99472
20307921,Sloan Lake,$145.00 ,39.75345,-105.02735
20309642,Speer,$115.00 ,39.71345,-104.98215
20324521,Five Points,$140.00 ,39.76048,-104.99567
20328119,City Park West,$49.00 ,39.74311,-104.9602
20331352,Jefferson Park,$223.00 ,39.75068,-105.02101
20347577,South Park Hill,$128.00 ,39.74477,-104.93657
20354791,Cole,$65.00 ,39.76645,-104.9724
20357071,Goldsmith,$145.00 ,39.67635,-104.92084
20358695,City Park,$295.00 ,39.74076,-104.94106
20376542,Kennedy,$99.00 ,39.65869,-104.85382
20394359,Platt Park,$70.00 ,39.68339,-104.98357
20407996,Hampden South,$189.00 ,39.65037,-104.89441
20411022,Whittier,$47.00 ,39.75825,-104.97094
20419783,Overland,$125.00 ,39.67137,-104.98839
